id	premise	hypothesis	label	label_text	url	genre
a272	Les journalistes ont filmé une intervention théâtrale éphémère sur un toit de Nantes et non pas un faux campement ukrainien.	" Les journalistes ont filmé un ""faux camp ukrainien"" sur un toit de Nantes. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32649JV	conflit ukrainien-russe
a273	Les armes antichars présentées dans la vidéo partagée ne font pas partie de l’arsenal de la Russie.	" La vidéo partagée montre des armes antichars appartenant à la Russie et illustrant sa ""puissance de feu"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a274	L’arme antichar dans la vidéo n’est pas une vraie arme, c’est juste un concept d'ingénierie. Cette vidéo est une vidéo d’animation en 3D, qui date de 2016 et qui a été créée de toutes pièces sur ordinateur.	La vidéo a été publiée par l’entreprise Dahir Insaat en 2016 sur YouTube.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a275	La vidéo d'impressionnantes armes antichars relayée sur internet est, en réalité, un exercice de créativité pour montrer ce que pourraient être les armes militaires dans le futur.	La vidéo montrant des armes antichars impressionnantes est une vidéo d'animation imaginant ce que pourraient être les armes du futur.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a276	Dirigeant l’entreprise turque Dahir Insaat qu’il a créée il y a 16 ans, Dahir Semenov conçoit des engins futuristes et imagine à travers ses créations la vie dans le futur.	Dahir Semenov est né et a grandi en Russie mais la société qu’il a créée est basée en Turquie.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a277	" La vidéo partagée montre des armes antichars appartenant à la Russie et illustrant sa ""puissance de feu"". "	Les armes de la vidéo ne sont pas en production et ne sont certainement pas utilisées par la Russie ou l'Ukraine.	1	contradiction	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a278	La vidéo d'impressionnantes armes antichars récemment publiée illustre la armée russe.	La vidéo d'impressionnantes armes antichars récemment publiée n’a aucun lien avec l'armée russe.	1	contradiction	https://factuel.afp.com/doc.afp.com.324X4JN	conflit ukrainien-russe
a279	" Des ""acteurs"" sont ""payés"" pour jouer des Ukrainiens victimes de bombardements russes. "	Les Ukrainiens victimes de bombardements russes sont réels, il n’y pas d’acteurs jouant au rôle de victimes Ukrainiens.	1	contradiction	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a280	L’homme se fait appliquer un liquide rouge semblable à du faux sang sur le visage, puis rit avec une femme blonde.	L’homme se fait maquiller le visage avec du faux sang à l'appui.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a281	Une séquence, identique à celle largement partagée fin février 2022, avait bien été publiée par Daria Driuchenko, le 28 décembre 2021, avant d'être supprimée.	La séquence partagée fin février 2022 est bien antérieure à 2022.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a282	Daria Driuchenko, une productrice de films ukrainienne, a précisé que les images proviennent du tournage d'une série nommée Contamin.	" Daria Driuchenko a confirmé le 2 mars 2022 que les images ont été filmées ""il y a deux ans"" lors du tournage d’un épisode de Contamin. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a283	" Daria Driuchenko, la propriétaire du compte TikTok sur lequel la séquence a été publiée à l'origine, a confirmé le 2 mars 2022 que la vidéo avait été filmée ""il y a deux ans"" lors du tournage d’un épisode de Contamin. "	La vidéo a été enregistrée en 2020 pendant le tournage de la série télévisée Contamin.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a284	La vidéo concernée a été enregistrée le 14 novembre 2020 pendant le tournage de la série télévisée Contamin et a été largement partagée sur les réseaux sociaux aussi depuis le 26 février 2022.	La vidéo concernée a été enregistrée après l'invasion de l'Ukraine par les troupes russes le 24 février 2022.	1	contradiction	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a285	Les autorités russes ont indiqué autoriser des ressortissants syriens à se porter volontaires pour combattre en Ukraine.	Les volontaires autorisés à combattre en Ukraine pour la Russie sont des ressortissants du Proche-Orient, des Syriens.	0	compatibles	https://factuel.afp.com/doc.afp.com.324X2ZF	conflit ukrainien-russe
a286	" Une photo montre la Première dame d’Ukraine et femme du président ukrainien Volodymyr Zelensky, Olena Zelenska, sous le soleil ""à Nice"" depuis vendredi 4 mars. "	La femme de Zelensky est repérée à Nice, en France.	0	compatibles	https://factuel.afp.com/doc.afp.com.324U9XQ	conflit ukrainien-russe
a287	" La photo publiée vendredi 4 mars montre la Première dame d’Ukraine et femme du président ukrainien Volodymyr Zelensky, Olena Zelenska, sous le soleil ""à Nice"" en France. "	Ce n’est pas Olena Zelenska mais Kimberley Garner à l’Eden Roc d’Antibes le 21 mai 2019, dans la photo publiée.	1	contradiction	https://factuel.afp.com/doc.afp.com.324U9XQ	conflit ukrainien-russe
a288	Au cours d’un combat aérien fin février 2022, un MiG-29 de l'armée de l'air ukrainienne abat un avion de combat Su-35 de l'armée de l'air russe au-dessus de la capitale ukrainienne Kyiv.	" Au cours d’un combat aérien fin février 2022, un avion militaire ukrainien ""abat"" un avion russe. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324R8EH	conflit ukrainien-russe
a289	L’impressionnant combat aérien relayé fin février 2022 provient de DCS World, un simulateur de combat aérien développé par la société suisse de jeux vidéo Eagle Dynamics.	La scène du combat aérien a été générée dans Digital Combat Simulator World, aussi connu sous le nom de DCS World, un jeu vidéo de simulation de combat aérien.	0	compatibles	https://factuel.afp.com/doc.afp.com.324R8EH	conflit ukrainien-russe
a290	" Une séquence montrant un avion militaire ukrainien ""détruisant"" un appareil ""des occupants russes"" a aussi été relayée sur Twitter par le ministère de la défense et par la page Facebook des forces armées ukrainiennes. "	La vidéo de l’avion ukrainien qui détruit un avion russe a été partagée aussi par deux comptes officiels représentant les autorités ukrainiennes.	0	compatibles	https://factuel.afp.com/doc.afp.com.324R8EH	conflit ukrainien-russe
a291	Un combat aérien, au cours duquel un avion militaire ukrainien détruit un avion russe, a été capté dans une vidéo fin février 2022.	La vidéo censée avoir été captée fin février 2022 est une vidéo éditée du jeu DCS World d’Eagle Dynamics, et non une vidéo d'un véritable combat aérien.	1	contradiction	https://factuel.afp.com/doc.afp.com.324R8EH	conflit ukrainien-russe
a292	Au cours du combat aérien en Ukraine fin février 2022, un MiG-29 de l'armée de l'air ukrainienne abat un avion de combat Su-35 de l'armée de l'air russe au-dessus de la capitale ukrainienne Kyiv.	Les avions qui apparaissent dans le combat aérien en Ukraine sont des MiG-29 et des Su-27.	1	contradiction	https://factuel.afp.com/doc.afp.com.324R8EH	conflit ukrainien-russe
a293	Un internaute congolais a écrit sur son blog une lettre aux citoyens du monde, avec comme objectif de présenter le point de vue de Poutine sur les raisons de l’invasion de la Russie en Ukraine. Dès l'introduction de cette lettre, il est clairement précisé que les mots ne sont pas ceux du président russe.	La lettre adressée aux citoyens du monde n'est pas une véritable correspondance du Président Poutine.	0	compatibles	https://factuel.afp.com/doc.afp.com.324P4MN	conflit ukrainien-russe
a294	" Un internaute congolais a écrit sur son blog une lettre ""aux citoyens du monde"", avec comme objectif de présenter le point de vue de Poutine sur les raisons de l’invasion de la Russie en Ukraine. Dès l'introduction de cette lettre, il est clairement précisé que les mots ne sont pas ceux du président russe Vladimir Poutine. "	" La lettre adressée ""aux citoyens du monde"" contient les mots exacts du Président Poutine sur le sujet de l’invasion russe en Ukraine. "	1	contradiction	https://factuel.afp.com/doc.afp.com.324P4MN	conflit ukrainien-russe
a295	" Dans une ""lettre aux citoyens du monde"", Vladimir Poutine a détaillé les raisons qui l'ont mené à lancer l'invasion de l'Ukraine par l'armée russe le 24 février 2022. "	" Dans cette ""lettre de Poutine aux citoyens du monde"", le dirigeant russe analyse et explique les raisons géopolitiques qui l'ont mené à lancer une offensive militaire sur l'Ukraine le 24 février 2022 en près de 2.000 mots. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324P4MN	conflit ukrainien-russe
a296	" Dans une lettre dite ""de Poutine aux citoyens du monde"", le dirigeant russe Vladimir Poutine analyse et explique les raisons géopolitiques qui l'ont mené à lancer une offensive militaire sur l'Ukraine le 24 février 2022 en près de 2.000 mots. "	" La lettre dite ""de Poutine aux citoyens du monde"" ne vient en réalité pas du président russe, mais a été écrite par Merseign Luzonzo, l'auteur d'un site Wordpress basé en République Démocratique du Congo (RDC). "	1	contradiction	https://factuel.afp.com/doc.afp.com.324P4MN	conflit ukrainien-russe
a297	La lettre émise par Poutine aux citoyens du monde est rédigée en français et non en russe.	Le fait que la lettre ait été partagée en français, et non en russe, sans renvoyer vers des sources officielles, signifie qu'elle n’aurait pas pu être émise par Vladimir Poutine.	1	contradiction	https://factuel.afp.com/doc.afp.com.324P4MN	conflit ukrainien-russe
a298	Une présentatrice de la chaîne de télévision France 24 a interviewé le président du Gabon Ali Bongo au sujet du conflit russo-ukrainien.	" La chaîne France 24 a déclaré qu'""aucun entretien avec le président gabonais [n'avait] été réalisé depuis le déclenchement de l’invasion de l’Ukraine"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.324N3GZ	conflit ukrainien-russe
a299	France 24 a déclaré ne pas avoir réalisé d'entretien avec l'actuel président gabonais Ali Bongo Ondimba depuis le début de l'invasion de la Russie en Ukraine.	Le président du Gabon Ali Bongo a condamné l'invasion de la Russie en Ukraine, lors de son entretien auprès de France 24.	1	contradiction	https://factuel.afp.com/doc.afp.com.324N3GZ	conflit ukrainien-russe
a300	" Ali Bongo a menacé d'""attaquer"" la Russie si elle ne se retirait pas d'Ukraine, pays que Moscou a envahi le 24 février et où la guerre fait rage. "	" Ali Bongo a condamné l'invasion de la Russie en Ukraine et se dit prêt à ""ATTAQUER LA RUSSIE"" si elle ne recule pas de l’Ukraine. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324N3GZ	conflit ukrainien-russe
a301	Le porte-parole du gouvernement gabonais, lors d’une interview à une chaîne de télévision française, a menacé la Russie si elle ne se retirait pas d'Ukraine.	" Le gouvernement gabonais par la voix de son porte-parole a qualifié le 4 mars cette rumeur de menace contra la Russie, pendant une prétendue interview, de ""fake news"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.324N3GZ	conflit ukrainien-russe
a302	" Le Gabon, membre du Conseil de sécurité des Nations Unies depuis le 1er janvier 2022 pour les deux ans à venir, a voté la résolution de l'ONU condamnant l'""agression"" de la Russie commise contre l'Ukraine. "	" Le porte-parole du gouvernement gabonais s’est exprimé au sujet de l’invasion russe en Ukraine, expliquant que ""le Gabon est particulièrement attaché à la souveraineté nationale et à l’intégrité territoriale"". "	0	compatibles	https://factuel.afp.com/doc.afp.com.324N3GZ	conflit ukrainien-russe
a303	Le lendemain de l'invasion de l'Ukraine par la Russie, un char a écrasé une voiture à Obolon, un quartier de Kiev, sans pour autant tuer le passager.	Un tank roule à toute allure sur une route dans un quartier résidentiel de Kiev le 25 février, croise la route d'une voiture et roule par-dessus. Le conducteur de la voiture a survécu.	0	compatibles	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a304	Un accident a été causé par un soldat ukrainien à bord d'un char de l'armée ukrainienne à Obolon.	Un char russe écrase une voiture civile à Obolon, un quartier du nord de Kiev, la capitale ukrainienne.	1	contradiction	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a305	Le lendemain de l'invasion de l'Ukraine par la Russie, un char a écrasé une voiture à Obolon, un quartier de Kiev, sans pour autant tuer le passager.	Le passager de la voiture est bien vivant après que le char a écrasé sa voiture.	0	compatibles	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a306	Le lendemain de l'invasion de l'Ukraine par la Russie, un char écraser une voiture à Obolon, un quartier de Kiev, sans pour autant tuer le passager.	Le passager de la voiture est mort après que le char a écrasé sa voiture.	1	contradiction	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a307	L’accident à Obolon a été provoqué par un 9K35 Strela-10, un ancien modèle de char soviétique utilisé par l'armée ukrainienne.	Le véhicule ayant provoqué l’accident à Obolon a été identifié comme un char de l'armée ukrainienne.	0	compatibles	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a308	Un accident a été causé à Obolon par un soldat ukrainien à bord d'un char de l'armée ukrainienne, fuyant un camion militaire conduit par un saboteurs russe.	Le conducteur du camion militaire n'est pas un saboteur russe, mais bien un soldat ukrainien, à bord d'un char ukrainien, qui aurait percuté la voiture par accident en fuyant les combats.	1	contradiction	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a309	Un accident a été causé à Obolon par un soldat ukrainien à bord d'un char de l'armée ukrainienne, fuyant un camion militaire conduit par un saboteurs russe.	Le char impliqué dans l’accident à Obolono semble perturbé par l'arrivée d'un camion. D'après l'armée ukrainienne, c'était un camion conduit par des saboteurs russes.	0	compatibles	https://factuel.afp.com/doc.afp.com.324C3DE	conflit ukrainien-russe
a310	La première pilote de chasse ukrainienne, Natasha Perakov, est décédée durant les combats contre l'armée russe.	La première femme pilote de l'armée ukrainienne, Nadia Savtchenko, est, à ce jour, toujours active sur les réseaux sociaux.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G8BG	conflit ukrainien-russe
a311	La première pilote de chasse ukrainienne est décédée durant les combats contre l'armée russe.	La première femme pilote de l'armée ukrainienne est, à ce jour, toujours active sur les réseaux sociaux et il n’y aucune source annonçant son éventuel décès.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G8BG	conflit ukrainien-russe
a312	La première pilote de chasse ukrainienne, Natasha Perakov, est décédée durant les combats contre l'armée russe.	La première pilote de combat ukrainienne s'appelle Nadia Savtchenko.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G8BG	conflit ukrainien-russe
a313	La première femme pilote de l'armée ukrainienne s'appelle Nadia Savtchenko.	Nadia Savtchenko a été accusée en 2014 du meurtre de deux journalistes russes.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G8BG	conflit ukrainien-russe
a314	Vladimir Poutine, Xi Jinping, Rumen Radev, ainsi que Nikol Pashinyan, et Peter Pellegrini, faisaient partie des personnalités présentes au Forum économique international de Saint-Pétersbourg de 2019, à l'instar de António Guterres, le secrétaire général de l'Organisation des nations unies (ONU).	António Guterres a participé à l’édition 2019 du Forum économique international de Saint-Pétersbourg.	0	compatibles	https://factuel.afp.com/doc.afp.com.324M6Y6	conflit ukrainien-russe
a315	Vladimir Poutine n'est jamais fait mention de l'élection présidentielle française de 2022  et ses propos lors de l’échange avec la journaliste n'ont rien à voir avec les élections présidentielles françaises.	Vladimir Poutine a donné son avis sur l'élection présidentielle française de 2022 lors de son échange avec la journaliste.	1	contradiction	https://factuel.afp.com/doc.afp.com.324M6Y6	conflit ukrainien-russe
a316	Une compte parodique a accolé des sous-titres en français erronés aux images d'une intervention du président russe Vladimir Poutine datant de l'édition de 2019 du Forum économique international de Saint-Pétersbourg.	Les sous-titres avec des mots injurieux ajoutés sur les propos tenus par le président russe dans une vidéo partagée, qui date de l'édition de 2019 du forum économique international de Saint-Pétersbourg, sont en réalité parodiques.	0	compatibles	https://factuel.afp.com/doc.afp.com.324M6Y6	conflit ukrainien-russe
a317	Le chef de l'État ukrainien n’a jamais pris de position publique sur qui soutenir lors de la prochaine élection présidentielle en France.	Le président de l'Ukraine Volodymyr Zelensky a appelé les Français à voter pour Emmanuel Macron lors de la présidentielle d'avril.	1	contradiction	https://factuel.afp.com/doc.afp.com.324M997	conflit ukrainien-russe
a318	Aucun média n'a par ailleurs fait état d'un quelconque soutien du président ukrainien à son homologue français dans la perspective de la présidentielle.	L'AFP, qui compte plusieurs envoyés spéciaux en Ukraine, pas plus que les autres médias n'ont jamais fait état d'un quelconque soutien ukrainien à M. Macron en vue de la présidentielle française.	0	compatibles	https://factuel.afp.com/doc.afp.com.324M997	conflit ukrainien-russe
a319	Des flashes lumineux déchirant le ciel, accompagnés de grondements sourds, ont pu être observés, quelques heures après l'invasion de l'Ukraine par la Russie, à Marioupol, à cause de l’orage dans la ville.	" Les flashes lumineux déchirant le ciel, accompagnés de grondements sourds, ont été provoqués par les ""bombardements russes"" visant Marioupol, quelques heures après l'invasion de l'Ukraine par la Russie. "	1	contradiction	https://factuel.afp.com/doc.afp.com.324M6BR	conflit ukrainien-russe
a320	Des manifestants allongés par terre dans des sacs sombres ont protesté contre la politique climatique de l'Autriche.	Les manifestants ont protesté dans la capitale autrichienne, devant la Chancellerie fédérale.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3KA	conflit ukrainien-russe
a321	Des manifestants allongés par terre dans des sacs sombres ont protesté contre la politique climatique de l'Autriche.	La manifestation a porté uniquement sur la crise climatique.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3KA	conflit ukrainien-russe
a322	La télévision ukrainienne a montré des cadavres dans un reportage sur des civils tués après l'invasion par la Russie.	La télévision ukrainienne a filmé en direct des cadavres suite à l'invasion de la Russie.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3KA	conflit ukrainien-russe
a323	" Au cours de l'action de Fridays For Future aujourd'hui, des militants gisaient ""morts"" devant la chancellerie à Vienne. Ils symbolisent les personnes qui mourront à cause de l'échec de la politique climatique. "	" Les militants qui gisaient ""morts"" devant la chancellerie à Vienne sont conçus comme un symbole et ne sont pas de vrais cadavres. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3KA	conflit ukrainien-russe
a324	Les manifestants allongés par terre dans des sacs sombres à Vienne ont protesté uniquement contre le réchauffement climatique en Autriche.	Les manifestants allongés par terre dans des sacs sombres à Vienne ont protesté contre l'invasion de l'Ukraine par la Russie.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G3KA	conflit ukrainien-russe
a325	" Un document officiel de 1991, récemment déclassifié, prouve la rupture par l'OTAN d'un ""accord écrit"" avec les Soviétiques promettant de ne pas élargir l'alliance politico-militaire au-delà des frontières de l'Allemagne réunifiée. "	L'OTAN a rompu un accord passé à la fin de la Guerre froide prévoyant qu'elle n'étendrait pas ses frontières à l'Est.	0	compatibles	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a326	" Un document officiel de 1991, récemment déclassifié, prouve la rupture par l'OTAN d'un ""accord écrit"" avec les Soviétiques promettant de ne pas élargir l'alliance politico-militaire au-delà des frontières de l'Allemagne réunifiée. "	Un document officiel de l’OTAN datant de 1991, classé 'secret' vient d'être déclassifié.	0	compatibles	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a327	L'Alliance nord-atlantique a violé un accord passé à la sortie de la guerre froide avec l'URSS prévoyant qu'elle n'étende jamais ses frontières à l'Est.	L’OTAN a rompu une promesse de ne pas s'étendre à l'Est, actée au moment de la réunification de l'Allemagne, peu après la chute du mur de Berlin.	0	compatibles	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a328	Le traité juridiquement contraignant passé entre les Etats-Unis, l'Allemagne et la France permet à l'OTAN de se déplacer à l'est de la ligne de démarcation de la Guerre froide.	En suivant l’accord passé entre les Etats-Unis, l'Allemagne et la France, à l'époque de la Russie naissante, l'OTAN ne peut pas se déplacer à l'est de la ligne de démarcation de la Guerre froide.	1	contradiction	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a329	" Aucun ""accord écrit contraignant"" n'a jamais été signé qui interdit à l'OTAN de s'élargir vers l'Est. "	Un traité juridiquement contraignant permet à l'OTAN de se déplacer à l'est de la ligne de démarcation de la Guerre froide.	0	compatibles	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a330	Des dirigeants d'États membres de l'OTAN ont donné des engagements verbaux pour rassurer les Soviétiques et permettre la réunification de l'Allemagne ainsi que son adhésion dans l'Alliance nord-atlantique.	Aucun engagement oral n’avait été émise à l’Union Soviétique par des États membres de l’OTAN.	1	contradiction	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a331	" L'OTAN affirme sans équivoque qu’il n'y aura pas d'expansion du territoire de l'OTAN vers l'Est, c'est-à-dire plus près des frontières de l'Union soviétique"", a déclaré le ministre allemand des Affaires étrangères, Hans-Dietrich Genscher, lors d'un discours prononcé en janvier 1990. "	Le sujet de 'l’expansion de l’OTAN' n'a pas été discuté du tout, il n’a pas été évoqué en 1991 ou même avant. Pas un seul pays d'Europe n'a soulevé la question même après 1991. Les dirigeants occidentaux n'en ont pas parlé non plus.	1	contradiction	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a332	" Des ""comptes-rendus d'entretiens entre les chefs d'État et les Ministres des Affaires Étrangères, qui commencent à être publiés, font apparaître des engagements oraux par l’OTAN vers la Russie et montrent qu'il y avait un accord entendu afin de ne pas étendre l'OTAN de manière générale. "	Des garanties orales n’avaient pas été émises par l’OTAN à la Russie.	1	contradiction	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a333	" Le mémorandum de Budapest, signé en 1994, engageait ses signataires, dont la Russie et l’OTAN, à ""respecter l'indépendance, la souveraineté et les frontières existantes de l'Ukraine"" et à ""s'abstenir de recourir à la menace ou à la force contre l'intégrité territoriale ou l'indépendance politique de l'Ukraine"". Toutefois, elle n’a pas respecté la souveraineté de l’Ukraine et a recouru à la force contre son intégrité territoriale, en l’envahissant militairement en 2022. "	La Russie a enfreint une promesse écrite passée avec l'OTAN dans le mémorandum de Budapest.	0	compatibles	https://factuel.afp.com/doc.afp.com.324B4H4	conflit ukrainien-russe
a334	Plus de 13.000 civils ont été tués depuis 2014 dans le Donbass dans des bombardements de l'armée ukrainienne.	La région de Donbass compte ces huit dernières années 13.000 morts, qui sont des civils tués par l'armée ukrainienne.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a335	La région de de l'est de l'Ukraine est l'épicentre du conflit qui a éclaté en 2014 après l'annexion de la péninsule ukrainienne de Crimée par Moscou.	L'Ukraine a été confrontée à l'annexion par la Russie de la péninsule de Crimée en 2014.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a336	À partir de 2015, le conflit en Ukraine a diminué en intensité avec la signature des accords de paix de Minsk. 	La plus grande intensité est enregistré au cours de la première année du conflit en Ukraine, avant la mise en œuvre de l'accord de cessez-le-feu de Minsk II, signé en février 2015.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a337	Les 13.000 personnes décédées dans le conflit à Donbass ne sont pas toutes des civils. Sur les 13.000 morts, près de 10.000 seraient des combattants des deux parties prenantes au conflit.	La région de Donbass compte 13.000 morts, qui sont des civils tués.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a338	Sur la période 2014-2021 couvrant le conflit entre Russie et Ukraine, l'Onu estime à 14.200 le nombre de morts, parmi lesquels 3.400 civils.	Le nombre des civils décédés au cours du conflit entre la Russie et l’Ukraine est de 14.200. 	1	contradiction	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a339	Sur la période 2014-2021 couvrant le conflit entre Russie et Ukraine, l'Onu estime à 14.200 le nombre de morts, parmi lesquels 3.400 civils.	Le nombre des civils décédés au cours du conflit entre la Russie et l’Ukraine est de 3.400. 	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a340	" Les responsabilités sont partagées entre la Russie et l’Ukraine, selon le rapport de la Cour pénale internationale (CPI) en 2020, évoquant un conflit armé ""dans lequel les deux camps font constamment usage d'armes lourdes, même dans des zones construites"". "	Les différents rapports publiés ces dernières années dressent un tableau nuancé avec une responsabilité partagée entre les camps ukrainien et russe.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a341	" Les responsabilités sont partagées entre Kiev et Moscou, abonde en décembre 2020 la Cour pénale internationale (CPI) évoquant un conflit armé ""dans lequel les deux camps font constamment usage d'armes lourdes, même dans des zones construites"". "	Les exactions et bombardements sont imputables aux deux camps et non pas seulement à Kiev, selon la CPI.	0	compatibles	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a342	Un large éventail de comportements constitutifs de crimes de guerre et de crimes contre l'humanité relevant de la compétence de la Cour pénale internationale (CPI) ont été commis  dans le contexte du conflit armé dans l'est de l'Ukraine.	Des crimes de guerre n’ont pas été constaté dans le cadre de la situation en Ukraine.	1	contradiction	https://factuel.afp.com/doc.afp.com.324G3GM	conflit ukrainien-russe
a343	" ""Satan 2"" est une ""redoutable arme nucléaire"" russe capable de ""piétiner l'Ukraine"". "	Satan 2 est un missile développé par la Russie qui lui donnerait la capacité de détruire des pays comme l’Ukraine ou la France en quelques secondes.	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a344	" ""Satan 2"" est une ""redoutable arme nucléaire"" russe capable de ""piétiner l'Ukraine"". "	Satan 2 est le plus puissant missile nucléaire de la Russie.	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a345	" Le missile RS-28 Sarmat surnommé ""Satan 2"" n'a pas encore été mis en service. "	" Le tout dernier missile ""Satan 2"" développé par la Russie existe bel et bien mais n'a pas été encore mis en service. "	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a346	" Le tout dernier missile ""Satan 2"" développé par la Russie existe bel et bien mais n'a pas été encore mis en service. "	Le missile Topol, dont le nom exact est RT-2PM2, existe et est en service, contrairement au missile Satan 2 qui n’existe pas.	1	contradiction	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a347	Les missiles russes Topol / RT-2PM2, utilisés par les forces armées depuis 1997, sont des missiles balistiques intercontinentaux à propergol solide d'une portée de 11.000 km.	Le missile Topol, dont le nom exact est RT-2PM2, existe et est en service, contrairement au missile Satan 2.	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a348	Sans pouvoir préciser quel était le modèle exact du missile R-36, Pavel Korsun a confirmé à l'AFP qu'il ne s'agissait pas du Satan 2 mais bien d'un modèle antérieur.	Le missile R-36 est un missile de modèle Satan 2.	1	contradiction	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a349	Le missile RS-28 Sarmart/SS-X-30/Satan II ne peut pas détruire toute vie sur Terre, mais il pourrait néanmoins réduire à néant un pays de la taille de l’Ukraine, puisqu'il est capable de transporter une dizaine d'ogives nucléaires.	Satan 2 est un missile développé par la Russie qui lui donnerait la capacité de détruire des pays comme l’Ukraine en quelques secondes.	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a350	RS-28 Sarmart / Satan 2 est un missile balistique développé par la Russie qui lui donnerait la capacité de détruire des pays comme l’Ukraine ou la France en quelques secondes.	Le RS-28 est un missile balistique intercontinental avancé (ICBM) conçu pour échapper aux défenses ennemies.	0	compatibles	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a351	Avec environ 900.000 hommes en service actif, l'armée russe est équipée d’armes dernier cri telles que les systèmes antiaériens S-400 et les missiles de croisière Kalibr.	S-400 et Kalibr ne font pas partie de l’arsenal de l’armée russe.	1	contradiction	https://factuel.afp.com/doc.afp.com.324E48T	conflit ukrainien-russe
a352	Une femme portait sur ses épaules le drapeau de la Russie aux côtés d'un homme arborant celui aux couleurs de l'Ukraine.	Une femme portait le drapeau de l'Ukraine, accompagné d’un homme qui avait celui de la Russie.	1	contradiction	https://factuel.afp.com/doc.afp.com.324F8K3	conflit ukrainien-russe
